Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Morocco,MAR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Morocco,MAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Morocco,MAR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Morocco,MAR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.58429799
Morocco,MAR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.69521832
Morocco,MAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.720483682
Mozambique,MOZ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Mozambique,MOZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.764103259
Mozambique,MOZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Mozambique,MOZ,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Mozambique,MOZ,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Mozambique,MOZ,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Mozambique,MOZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,75.418
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,541.4544255
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.329239683
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1467.769766
Mozambique,MOZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1410
Mozambique,MOZ,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Mozambique,MOZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Mozambique,MOZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Mozambique,MOZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.52109662
Mozambique,MOZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.91054922
Mozambique,MOZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.56835416
Myanmar,MMR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Myanmar,MMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.94350863
Myanmar,MMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Myanmar,MMR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Myanmar,MMR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Myanmar,MMR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Myanmar,MMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1095.70179
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.277920312
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4870.021499
Myanmar,MMR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4760
Myanmar,MMR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Myanmar,MMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Myanmar,MMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Myanmar,MMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.64071614
Myanmar,MMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.543641
Myanmar,MMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.815642858
Namibia,NAM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Namibia,NAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.638224733
Namibia,NAM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Namibia,NAM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Namibia,NAM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Namibia,NAM,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Namibia,NAM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,46.595
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4911.327635
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.058860786
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11205.70608
Namibia,NAM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10890
Namibia,NAM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Namibia,NAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Namibia,NAM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Namibia,NAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.24074678
Namibia,NAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.79024255
Namibia,NAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.969010669
Nauru,NRU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Nauru,NRU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.177861365
Nauru,NRU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Nauru,NRU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Nauru,NRU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Nauru,NRU,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Nauru,NRU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,11913.65733
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.093585673
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13117.99436
Nauru,NRU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19780
Nauru,NRU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Nauru,NRU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Nauru,NRU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Nauru,NRU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.7748658
Nauru,NRU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.76618251
Nauru,NRU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.458951689
Nepal,NPL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Nepal,NPL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.360854733
Nepal,NPL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Nepal,NPL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Nepal,NPL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Nepal,NPL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Nepal,NPL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,35.597
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,1336.546047
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.840994768
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4725.041244
Nepal,NPL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4750
Nepal,NPL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Nepal,NPL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Nepal,NPL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Nepal,NPL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.88425204
Nepal,NPL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.02852108
Nepal,NPL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.087226877
Netherlands,NLD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Netherlands,NLD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.61314612
Netherlands,NLD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Netherlands,NLD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Netherlands,NLD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Netherlands,NLD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Netherlands,NLD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.754
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,55985.40343
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.474680351
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,69577.40458
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,66750
Netherlands,NLD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Netherlands,NLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Netherlands,NLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Netherlands,NLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.42492792
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.26035074
Netherlands,NLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.31472134
New Caledonia,NCL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
New Caledonia,NCL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.50333606
New Caledonia,NCL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
New Caledonia,NCL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
New Caledonia,NCL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
New Caledonia,NCL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
New Caledonia,NCL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.937
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,..
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
New Caledonia,NCL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
New Caledonia,NCL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
New Caledonia,NCL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
New Caledonia,NCL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
New Caledonia,NCL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.21361922
New Caledonia,NCL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.76760344
New Caledonia,NCL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.01877734
New Zealand,NZL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
New Zealand,NZL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,25.09471426
New Zealand,NZL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
New Zealand,NZL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
New Zealand,NZL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
New Zealand,NZL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
New Zealand,NZL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,68.632
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,48249.26402
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.903785334
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,51966.86258
New Zealand,NZL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,50380
New Zealand,NZL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
New Zealand,NZL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
New Zealand,NZL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
New Zealand,NZL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.70428232
New Zealand,NZL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.98732906
New Zealand,NZL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.30838863
Nicaragua,NIC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Nicaragua,NIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.146883449
Nicaragua,NIC,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Nicaragua,NIC,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Nicaragua,NIC,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Nicaragua,NIC,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Nicaragua,NIC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.374
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2255.425986
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.290008706
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6874.811829
Nicaragua,NIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6380
Nicaragua,NIC,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Nicaragua,NIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Nicaragua,NIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Nicaragua,NIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.72407141
Nicaragua,NIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.98192675
Nicaragua,NIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.294001835
Niger,NER,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Niger,NER,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.930824799
Niger,NER,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Niger,NER,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Niger,NER,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Niger,NER,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Niger,NER,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,73.063
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,533.0287638
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.435939338
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1505.242676
Niger,NER,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1510
Niger,NER,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Niger,NER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Niger,NER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Niger,NER,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,48.84560241
Niger,NER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,48.75059316
Niger,NER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.40380443
Nigeria,NGA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Nigeria,NGA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.510258834
Nigeria,NGA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Nigeria,NGA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Nigeria,NGA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Nigeria,NGA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Nigeria,NGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.476
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2184.421493
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.823296498
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5860.293736
Nigeria,NGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5650
Nigeria,NGA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Nigeria,NGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Nigeria,NGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.04460946
Nigeria,NGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.98090305
Nigeria,NGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.974487492
North Macedonia,MKD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
North Macedonia,MKD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.58025994
North Macedonia,MKD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
North Macedonia,MKD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
North Macedonia,MKD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
North Macedonia,MKD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
North Macedonia,MKD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,46.193
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,6591.471292
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.514650297
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20161.75091
North Macedonia,MKD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19290
North Macedonia,MKD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
North Macedonia,MKD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
North Macedonia,MKD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
North Macedonia,MKD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.01059133
North Macedonia,MKD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.08146428
North Macedonia,MKD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.90794438
Northern Mariana Islands,MNP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Northern Mariana Islands,MNP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.87664361
Northern Mariana Islands,MNP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Northern Mariana Islands,MNP,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Northern Mariana Islands,MNP,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Northern Mariana Islands,MNP,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Northern Mariana Islands,MNP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Northern Mariana Islands,MNP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
Northern Mariana Islands,MNP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Northern Mariana Islands,MNP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Northern Mariana Islands,MNP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Northern Mariana Islands,MNP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.21248814
Northern Mariana Islands,MNP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.99257331
Northern Mariana Islands,MNP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.79493855
Norway,NOR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Norway,NOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,28.42463373
Norway,NOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Norway,NOR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Norway,NOR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Norway,NOR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Norway,NOR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.484
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,106148.7786
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.356845566
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,114898.7599
Norway,NOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,118440
Norway,NOR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Norway,NOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
